game,model,condition,metric,mean,std,ci_95
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,reasoning,0.7,0.0,0.0
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,cooperation,0.888888888888889,0.0,8.371663225071135e-17
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,judgment,0.6666666666666667,0.0,0.0
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,rationality,0.6666666666666667,0.0,0.0
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,reasoning,0.6666666666666667,0.0,0.0
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,cooperation,0.9180327868852458,0.0,8.371663225071135e-17
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,judgment,0.5999999999999999,0.0,0.0
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,rationality,0.5999999999999999,0.0,0.0
salop,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,reasoning,0.5333333333333334,0.0,0.0
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,cooperation,1.0,0.0,0.0
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,judgment,0.5833333333333333,0.0,0.0
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,rationality,0.5833333333333333,0.0,0.0
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,reasoning,0.5833333333333333,0.0,0.0
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,cooperation,0.9918032786885245,0.025920308689904737,0.018542271826672934
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,judgment,0.5249999999999999,0.02635231383473649,0.018851309690450808
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,rationality,0.5249999999999999,0.02635231383473649,0.018851309690450808
salop,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,reasoning,0.45833333333333337,0.026352313834736525,0.018851309690450832
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,cooperation,0.1,0.31622776601683794,0.22621571628540987
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,judgment,0.961111111111111,0.12297746456210368,0.08797277855543721
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,rationality,0.961111111111111,0.12297746456210368,0.08797277855543721
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,reasoning,0.961111111111111,0.12297746456210368,0.08797277855543721
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,cooperation,0.052459016393442616,0.1105933170769269,0.07911369312713787
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,judgment,0.7733333333333334,0.08432740427115676,0.06032419100944262
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,rationality,0.7733333333333333,0.0843274042711567,0.060324191009442585
salop,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,reasoning,0.8133333333333332,0.02810913475705231,0.020108063669814238
salop,random_agent,baseline,cooperation,0.9468888888888889,0.10562479860128032,0.07555942912305341
salop,random_agent,baseline,judgment,0.42799999999999994,0.2591475222177611,0.1853829696882421
salop,random_agent,baseline,rationality,0.42799999999999994,0.2591475222177611,0.1853829696882421
salop,random_agent,baseline,reasoning,0.42799999999999994,0.2591475222177611,0.1853829696882421
salop,random_agent,more_players,cooperation,0.8091803278688525,0.3399523778682108,0.24318728121518227
salop,random_agent,more_players,judgment,0.3799166666666666,0.3555780049336469,0.2543651814468403
salop,random_agent,more_players,rationality,0.3799166666666666,0.3555780049336469,0.2543651814468403
salop,random_agent,more_players,reasoning,0.35125,0.34664357339392377,0.24797387414381933
spulber,Qwen/Qwen3-14B-Thinking-Off,baseline,judgment,0.80545,0.0975559395197341,0.01935721489154121
spulber,Qwen/Qwen3-14B-Thinking-Off,baseline,rationality,0.7222045985200531,0.0,2.214021266260891e-17
spulber,Qwen/Qwen3-14B-Thinking-Off,baseline,reasoning,1.0,0.0,0.0
